source,description,description_clean,unit_clean,quantity,rate,material,grade,thickness_mm,thickness_assumed,emission_factor,ef_unit,ef_source,ef_label,cci,cci_label,cci_outlier,extr_method,prop_grade
PA,W6- 0.8 x 2.25-Bedroom,w6 0 8 x 2 25 bedroom,m2,660.6,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,W6a - 0.8 x 1.25- Bedroom,w6a 0 8 x 1 25 bedroom,m2,135.0,5202.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,194.6674,has_cci,False,section_context,M35
PA,W6b - 0.7 x 1.25- Bedroom,w6b 0 7 x 1 25 bedroom,m2,57.75,5202.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,194.6674,has_cci,False,section_context,M35
PA,W7- 0.75 x 1.6m- Bedroom/Lobby(AC ledge Access Door),w7 0 75 x 1 6m bedroom lobby ac ledge access door,m2,456.0,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,W7a-0.75 x 1.85- Utility(AC Ledge Access Door),w7a 0 75 x 1 85 utility ac ledge access door,m2,188.7,5202.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,194.6674,has_cci,False,section_context,M35
PA,W7b-0.70 x 1.85- Utility(AC Ledge Access Door),w7b 0 70 x 1 85 utility ac ledge access door,m2,309.56,5202.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,194.6674,has_cci,False,section_context,M35
PA,W9- 0.7 x 1.6- Living/Dining(AC Ledge Access Door),w9 0 7 x 1 6 living dining ac ledge access door,m2,77.27999999999999,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,V1- 0.9 x 0.75,v1 0 9 x 0 75,m2,532.58,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,V2- 0.75 x 0.6,v2 0 75 x 0 6,m2,778.95,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,W11(2.2X1.15),w11 2 2x1 15,m2,94.16,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,W14(5.2x1.15),w14 5 2x1 15,m2,7.08,5178.0,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,193.7693,has_cci,False,section_context,M35
PA,"Providing, Fabricating & Fixing MS railings  using Tata Tube or equivalent make as mentioned in the drawings with required flanges and caps, fixing by grouting / welding, polishing, buffing etc., complete as per details, drawings and as specified under section Non-Structural Metal Works in Technical Specifications. - Tower 01 - Shaft Railing. Wt considered - 15.64Kgs/Rmt",providing fabricating fixing ms railings using tata tube or equivalent make as mentioned in the drawings with required flanges and caps fixing by grouting welding polishing buffing etc complete as per details drawings and as specified under section non structural metal works in technical specifications tower 01 shaft railing wt considered 15 64kgs rmt,m,384.98,2125.1,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=m, review]",has_ef,5.9644,has_cci,False,section_context,M35
PA,"Providing, Fabricating & Fixing MS railings  using Tata Tube or equivalent make as mentioned in the drawings with required flanges and caps, fixing by grouting / welding, polishing, buffing etc., complete as per details, drawings and as specified under section Non-Structural Metal Works in Technical Specifications. - Tower 03 - Shaft Railing. Wt considered - 17.18Kgs/Rmt",providing fabricating fixing ms railings using tata tube or equivalent make as mentioned in the drawings with required flanges and caps fixing by grouting welding polishing buffing etc complete as per details drawings and as specified under section non structural metal works in technical specifications tower 03 shaft railing wt considered 17 18kgs rmt,m,154.7,2365.6,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=m, review]",has_ef,6.6393,has_cci,False,section_context,M35
PA,Supply  ,supply,m,24860.0,55.0,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=m, review]",has_ef,0.1544,has_cci,False,section_context,M35
PA,Installation,installation,m,24860.0,21.0,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=m, review]",has_ef,0.0589,has_cci,False,section_context,M35
PA,Supply & laying of 50mm Thk Thermocoal between the layers of 250Micron LDPE sheet for thermal insulation of Raft concrete. Rate is also inclusive of apply of 1 coat of Fosroc curing compound over the raft before the placing of thermal insulation. Maintaining the thermal insulation over the period of 14 days such that covering is intact with raft.,supply laying of thk thermocoal between the layers of 250micron ldpe sheet for thermal insulation of raft concrete rate is also inclusive of apply of 1 coat of fosroc curing compound over the raft before the placing of thermal insulation maintaining the thermal insulation over the period of 14 days such that covering is intact with raft,m2,5700.0,170.0,insulation,,,False,1.86,kgCO2e/kg,"ICE V4.1 — Mineral Wool, General",has_ef,91.3978,has_cci,False,keyword,M35
PA,Supply & Installation of Thermo Coupler 9 Nos. & Connecting them to data logger & Monitoring temperature round the clock for 14 Days during Raft foundation  concrete for all depths. ,supply installation of thermo coupler 9 nos connecting them to data logger monitoring temperature round the clock for 14 days during raft foundation concrete for all depths,nos,3.0,290030.0,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=nos, review]",has_ef,814.0051,has_cci,False,section_context,M35
PA,"Change in Specification:
Providing , placing and fixing in position 25mm board of supreme make -CAPCELL HD100  at all expansion joints and separation joints at all levels and wherever specified to the required sizes, shapes, etc., complete.",change in specification providing placing and fixing in position board of supreme make capcell hd100 at all expansion joints and separation joints at all levels and wherever specified to the required sizes shapes etc complete,m2,350.0,878.6,concrete,M35,75.0,True,26.7225,kgCO2e/m2,ICE V4.1 Concrete CEM I M35 × 75mm,has_ef,32.8787,has_cci,False,section_context,M35
PA,Providing & fixing Aluminium Plumbing Groove to the aluminium shuttering as per MEP requirement. Location - Toilets & Utility.,providing fixing aluminium plumbing groove to the aluminium shuttering as per mep requirement location toilets utility,m,1143.71,1867.0,formwork,,,False,,,,no_ice_ef,,no_ef_no_cci,False,keyword,M35
PA,Providing & laying Plumbing Groove Packing with Cement Mortar 1:4 mixing. Rate shall remain intact for all width & depth of grooves for all levels. Location - Toilets & Utility.,providing laying plumbing groove packing with cement mortar 1 4 mixing rate shall remain intact for all width depth of grooves for all levels location toilets utility,m,38410.29,73.0,mortar,,,False,0.208,kgCO2e/kg,"ICE V4.1 — Mortar, General",has_ef,350.9615,has_cci,False,keyword,M35
PA,Providing of Sturlite 6Sqmm x 5 core flexible cable,providing of sturlite 6sqmm x 5 core flexible cable,m,202.0,230.0,concrete,M35,,False,356.3,kgCO2e/m3,"ICE V4.1 Concrete CEM I M35 [unit=m, review]",has_ef,0.6455,has_cci,False,section_context,M35
PA,2.4 M Length,2 4 m length,m2,1921.0,11624.635866736076,concrete,M10,75.0,True,17.46,kgCO2e/m2,ICE V4.1 Concrete CEM I M10 × 75mm,has_ef,665.7867,has_cci,False,section_context,M10
PA,3.05 M Length,3 05 m length,m2,498.0,11926.745983935743,concrete,M10,75.0,True,17.46,kgCO2e/m2,ICE V4.1 Concrete CEM I M10 × 75mm,has_ef,683.0897,has_cci,False,section_context,M10
PA,3.35 M Length,3 35 m length,m2,547.0,11762.198354661792,concrete,M10,75.0,True,17.46,kgCO2e/m2,ICE V4.1 Concrete CEM I M10 × 75mm,has_ef,673.6654,has_cci,False,section_context,M10
PA,"Supplying, providing, fabricating and erecting Structural  steel  members in position at all levels and at all heights as specified in the drawing made out of standard MS section conforming to IS 226/2062/800.  Cost to include fabricating necessary Gusset Plates, Stiffener Plates, Chequered Plate, Brackets, Bolts, Cleats, seating angles, MS Plates, MS Grating and consumables etc., to the required  size, shape, alignments etc, as per drawing,. The rate shall include for necessary anvhoring alignment to the walls and fixing on concrete bed, cost to include welding of members using structral welding electrodes as per IS 814/815/816, a coat of anti -corrosive primer (non falmmable) to the exposed surfaces, testing as per IS  7307 (PART 1) , necessary equipment, tools and tackles, staging , scaffolding required etc., complete. the rate to include two coats of enamel   paint over a coat of zinc chromate primer. Complete as per the drawing.
Location : Refuge slab @ T01-18F & 27F . BASIC Price : AS per contract. ",supplying providing fabricating and erecting structural steel members in position at all levels and at all heights as specified in the drawing made out of standard ms section conforming to is 226 2062 800 cost to include fabricating necessary gusset plates stiffener plates chequered plate brackets bolts cleats seating angles ms plates ms grating and consumables etc to the required size shape alignments etc as per drawing the rate shall include for necessary anvhoring alignment to the walls and fixing on concrete bed cost to include welding of members using structral welding electrodes as per is 814 815 816 a coat of anti corrosive primer non falmmable to the exposed surfaces testing as per is 7307 part 1 necessary equipment tools and tackles staging scaffolding required etc complete the rate to include two coats of enamel paint over a coat of zinc chromate primer complete as per the drawing location refuge slab t01 18f 27f basic price as per contract,ton,25.75053930288293,132792.8,steel,Fe500,,False,1.72,kgCO2e/kg,"ICE V4.1 — Steel, Rebar (Virgin)",has_ef,77205.1163,has_cci,True,keyword,M10
PA,"Providing, placing  and fixing in position at all location and heigts with 1.00mm thick sheet of 250 mpa Grade (KNG/CRIL/Japan Metals or equivalent) made out of cold rolled Galvanished  steel of roof deck with all other accessories like bolts, shear stud, 19mm Dia 350mm grade, washers , etc., Cost to include necessary  laps as per IS codes andas per manufacture specification, all leads and lifts, staging if required etc,  Cost to included necessary  equipment, tools and tackles, staging, scaffolding required etc., complete. (Mode of measurement shall be the actual area )
Location : Refuge slab @TO1-18F & 27F  & Club house roof. ",providing placing and fixing in position at all location and heigts with 1 thick sheet of 250 mpa grade kng cril japan metals or equivalent made out of cold rolled galvanished steel of roof deck with all other accessories like bolts shear stud dia grade washers etc cost to include necessary laps as per is codes andas per manufacture specification all leads and lifts staging if required etc cost to included necessary equipment tools and tackles staging scaffolding required etc complete mode of measurement shall be the actual area location refuge slab to1 18f 27f club house roof,m2,1790.0,1250.6447712396223,concrete,M10,0.0,False,0.0,kgCO2e/m2,ICE V4.1 Concrete CEM I M10 × 0mm,has_ef,,no_ef_no_cci,False,grade_propagation_m2,M10
PA,"Suppiy abd fixing of M19 Stud Bolts, These shear connectors are embossment in deck sheet as typical pattern unique to each profile. To ensure friction at the embossment , there should not be any paint or grease on the sheet surface in contact with concrete nor should any  vibrating load be permitted yo act on the  slab until the has set completely.  The length after weld should extend at least 35mm above  thetop of the main rib of the deck profile. The distance from the deck rib shall be minimum  25mm.  Single connector to be located at the center of the beam except at butt jionta where connector to be staggered. To avoide damaging to decking , connector to be located along the predetermined lines marked on it. Minimum spacing of cannectors shall be 5 times  the diameter of shank and maximum  shall not more than  600 or 4 times the depth of slab. Connectors in pair  to have a minimum gap  of 4 times the diameter of shank, as shown in drg & as directed  by consultant /EIC.",suppiy abd fixing of m19 stud bolts these shear connectors are embossment in deck sheet as typical pattern unique to each profile to ensure friction at the embossment there should not be any paint or grease on the sheet surface in contact with concrete nor should any vibrating load be permitted yo act on the slab until the has set completely the length after weld should extend at least above thetop of the main rib of the deck profile the distance from the deck rib shall be minimum single connector to be located at the center of the beam except at butt jionta where connector to be staggered to avoide damaging to decking connector to be located along the predetermined lines marked on it minimum spacing of cannectors shall be 5 times the diameter of shank and maximum shall not more than 600 or 4 times the depth of slab connectors in pair to have a minimum gap of 4 times the diameter of shank as shown in drg as directed by consultant eic,nos,845.0,149.5,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,0.6422,has_cci,False,section_context,M10
PA,"Fire rated Intumescent/vermiculite paint( 2 Hrs Fire painting)
Supplying and applying light weight vermiculite gypsum/portland  cement based wet mix  spray to structural steel elements to get fire protected  up to 120 minutes , by certified applicator. Applied thickness to suit structural steel size and relevant Hp/A calculation. Subrate must be clean , dry and free from dust, or any other condition preventing good adhesion. Subrate shall be treated with adhesive key coat / primer  prior to spray application as required. The vermiculate spray material  used shall  pass all the the necessary testing criteria required foe fire rating as per the IBC/NBC/BS/AS/DIN/ASTM/  etc and shall be applied with necessary priming of the surface to get the attractive, monolithic, trovelled finish which  is durable and economical. The treated surface shall be with amonolithic spary with hydraulic set and trovelled finish  with no cracks or delamination's, no erosion,  no spalling etc and des not promote corrosion of steel . Rate to include  for scaffolding & all as directed by  consultant/EIC.     ",fire rated intumescent vermiculite paint 2 hrs fire painting supplying and applying light weight vermiculite gypsum portland cement based wet mix spray to structural steel elements to get fire protected up to 120 minutes by certified applicator applied thickness to suit structural steel size and relevant hp a calculation subrate must be clean dry and free from dust or any other condition preventing good adhesion subrate shall be treated with adhesive key coat primer prior to spray application as required the vermiculate spray material used shall pass all the the necessary testing criteria required foe fire rating as per the ibc nbc bs as din astm etc and shall be applied with necessary priming of the surface to get the attractive monolithic trovelled finish which is durable and economical the treated surface shall be with amonolithic spary with hydraulic set and trovelled finish with no cracks or delamination s no erosion no spalling etc and des not promote corrosion of steel rate to include for scaffolding all as directed by consultant eic,m2,5778.0,224.82506666666663,steel,Fe500,,False,1.72,kgCO2e/kg,"ICE V4.1 — Steel, Rebar (Virgin)",has_ef,130.7122,has_cci,False,keyword,M10
PA,"Suppiy and fixing of M16 Stud Bolts, These shear connectors are embossment in deck sheet as typical pattern unique to each profile. To ensure friction at the embossment , there should not be any paint or grease on the sheet surface in contact with concrete nor should any  vibrating load be permitted yo act on the  slab until the has set completely.  The length after weld should extend at least 35mm above  thetop of the main rib of the deck profile. The distance from the deck rib shall be minimum  25mm.  Single connector to be located at the center of the beam except at butt jionta where connector to be staggered. To avoide damaging to decking , connector to be located along the predetermined lines marked on it. Minimum spacing of cannectors shall be 5 times  the diameter of shank and maximum  shall not more than  600 or 4 times the depth of slab. Connectors in pair  to have a minimum gap  of 4 times the diameter of shank, as shown in drg & as directed  by consultant /EIC.",suppiy and fixing of m16 stud bolts these shear connectors are embossment in deck sheet as typical pattern unique to each profile to ensure friction at the embossment there should not be any paint or grease on the sheet surface in contact with concrete nor should any vibrating load be permitted yo act on the slab until the has set completely the length after weld should extend at least above thetop of the main rib of the deck profile the distance from the deck rib shall be minimum single connector to be located at the center of the beam except at butt jionta where connector to be staggered to avoide damaging to decking connector to be located along the predetermined lines marked on it minimum spacing of cannectors shall be 5 times the diameter of shank and maximum shall not more than 600 or 4 times the depth of slab connectors in pair to have a minimum gap of 4 times the diameter of shank as shown in drg as directed by consultant eic,nos,2219.0,126.3157894736842,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,0.5426,has_cci,False,section_context,M10
PA,FD1 - 1.10mX2.60m,fd1 1 10mx2 60m,nos,282.0,24908.4255319149,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,11574.5472,has_cci,True,section_context,
PA,FD1a - 1.10mX2.35m,fd1a 1 10mx2 35m,nos,10.0,23371.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,10860.1301,has_cci,True,section_context,
PA,FD1b - 1.10mX2.40m ,fd1b 1 10mx2 40m,nos,19.0,23676.2631578947,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,11001.981,has_cci,True,section_context,
PA,FD1c - 1.10mX2.10m,fd1c 1 10mx2 10m,nos,46.0,21661.1086956522,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,10065.571,has_cci,True,section_context,
PA,FD2 - 0.90mX1.60m,fd2 0 90mx1 60m,nos,243.0,10382.1991434689,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,4824.442,has_cci,True,section_context,
PA,FD3 - Double Leaf - 1.20mX1.20m,fd3 double leaf 1 20mx1 20m,nos,305.0,11083.7016393443,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,5150.419,has_cci,True,section_context,
PA,FD3a - 0.90mX1.20m,fd3a 0 90mx1 20m,nos,305.0,8200.64918032787,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,3810.7106,has_cci,True,section_context,
PA,FD4 - Double Leaf - 1.80mX2.40m,fd4 double leaf 1 80mx2 40m,nos,6.0,35344.1666666667,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,16423.8693,has_cci,True,section_context,
PA,FD9 - Double Leaf - 2.00mX2.40m,fd9 double leaf 2 00mx2 40m,nos,12.0,38007.5,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,17661.4777,has_cci,True,section_context,
PA,FD11 - 0.60mX1.20m,fd11 0 60mx1 20m,nos,134.0,6203.11111111111,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,2882.4866,has_cci,True,section_context,
PA,FD12 - 0.75mX1.20m,fd12 0 75mx1 20m,nos,3.0,7202.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,3346.6543,has_cci,True,section_context,
PA,FD13 - 0.5mX1.0m,fd13 0 5mx1 0m,nos,89.0,4982.37078651685,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,2315.2281,has_cci,True,section_context,
PA,FD4 - 1.50mX2.35m (STP),fd4 1 50mx2 35m stp,nos,2.0,30250.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,14056.6914,has_cci,True,section_context,
PA,SED4 - 0.60mX1.45m,sed4 0 60mx1 45m,nos,136.0,7035.41176470588,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,3269.2434,has_cci,True,section_context,
PA,"
Providing and fixing Cladding tiles 2400mmx800mmx15mm of approved make & shade for  Cladding  as per drawing laid with minimum 10-20 mm thickness of cement mortar 1:3 (1cement : 3 Manufactured Sand) wet cladding as per design & drawing, and pointing with white cement with matching pigment of approved make, making drip course where ever required, scaffolding, curing etc. complete as per design & drawing.  
Basic Rate : 1130 / Sqm",providing and fixing cladding tiles 2400mmx800mmx15mm of approved make shade for cladding as per drawing laid with minimum 10 thickness of cement mortar 1 3 1cement 3 manufactured sand wet cladding as per design drawing and pointing with white cement with matching pigment of approved make making drip course where ever required scaffolding curing etc complete as per design drawing basic rate 1130 sqm,m2,2515.0,3043.0,mortar,,,False,0.208,kgCO2e/kg,"ICE V4.1 — Mortar, General",has_ef,14629.8077,has_cci,True,keyword,
PA,"Providing and fixing 20mm polished granite stone of approved shade “Grey Paradise” for dry Cladding as per drawing laid with 12 mm thickness plywood backing, Aluminum ‘C” profile channel for light, suitable anchors fasteners, Adhesive of approved make,  including making moulding at the edges of stones where ever required as per design & drawing, chamfering the edges & making grooves as per drawing & 1 to 2 mm joint line b/w the granite cladding, pointing the grooves with matching colour grouting material of approved make, making drip course where ever required, edge polishing, scaffolding, etc. complete as per design & drawing. And rate including all leads & lifts at all levels as directed by Engineer Incharge. 
Basic Rate : 1615 / Sqm",providing and fixing polished granite stone of approved shade grey paradise for dry cladding as per drawing laid with thickness plywood backing aluminum c profile channel for light suitable anchors fasteners adhesive of approved make including making moulding at the edges of stones where ever required as per design drawing chamfering the edges making grooves as per drawing 1 to joint line b w the granite cladding pointing the grooves with matching colour grouting material of approved make making drip course where ever required edge polishing scaffolding etc complete as per design drawing and rate including all leads lifts at all levels as directed by engineer incharge basic rate 1615 sqm,m2,1901.27,8768.41111467598,timber,,,False,0.493,kgCO2e/kg,"ICE V4.1 — Timber, Average All Data",has_ef,17785.8238,has_cci,True,keyword,
PA,12mm Dia Rebar,dia rebar,nos,72.0,500.0,steel,Fe500,,False,1.72,kgCO2e/kg,"ICE V4.1 — Steel, Rebar (Virgin)",has_ef,290.6977,has_cci,False,keyword,
PA,16mm Dia Rebar,dia rebar,nos,82.0,600.0,steel,Fe500,,False,1.72,kgCO2e/kg,"ICE V4.1 — Steel, Rebar (Virgin)",has_ef,348.8372,has_cci,False,keyword,
PA,"Providing & Applying General purpose Silicon Sealent White with masking tape & backer rod for fire doors as per design & drawing, approval of QAPE.  Rate including Seleant Application Charges, all leads & lifts at all levels as directed by Engineer Incharge. Amount shall be claimable against 100% completion of sealant works towards existing fire door package/works and approval of the same by site team.",providing applying general purpose silicon sealent white with masking tape backer rod for fire doors as per design drawing approval of qape rate including seleant application charges all leads lifts at all levels as directed by engineer incharge amount shall be claimable against 100 completion of sealant works towards existing fire door package works and approval of the same by site team,ls,1.0,391664.0,sealant,,,False,,,,no_ice_ef,,no_ef_no_cci,False,keyword,
PA,Rope Suspended Platform Daily Hire Charges,rope suspended platform daily hire charges,day,90.0,4500.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,2091.0781,has_cci,True,section_context,
PA,Mobilization & demobilization of Men & Machinary,mobilization demobilization of men machinary,ls,1.0,110000.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,51115.2416,has_cci,True,section_context,
PA,Design charges,design charges,ls,1.0,132000.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,61338.29,has_cci,True,section_context,
PA,"Drilling of 280mm dia bore hole at all kinds of strata upto 12 mtr depth 1000mm c/c with specified deign spacing. Cost is inclusive of tools and tackles, complete as directed by EIC",drilling of dia bore hole at all kinds of strata upto depth c c with specified deign spacing cost is inclusive of tools and tackles complete as directed by eic,m,817.45,1028.5,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,477.9275,has_cci,False,section_context,
PA,"Micro pile installation of 200mm dia,4.8mm thk MS pipe for micro piling works. The rate shall include Transportation insert MS pipes, welding the collers as per design etc complete(Including the cost of the materials)",micro pile installation of dia 4 thk ms pipe for micro piling works the rate shall include transportation insert ms pipes welding the collers as per design etc complete including the cost of the materials,m,817.45,2557.5,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,1188.4294,has_cci,True,section_context,
PA,Grouting of annular space of the micro pile using cement with non shrink adhesive etc.. (Including cost of Material).,grouting of annular space of the micro pile using cement with non shrink adhesive etc including cost of material,m,412.5,704.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,327.1375,has_cci,False,section_context,
PA,Laying of M-20 grade Concrete for Micro pile inside complete. Site Mix/RMC.,laying of m 20 grade concrete for micro pile inside complete site mix rmc,m3,25.05,7040.0,concrete,M20,,False,284.9,kgCO2e/m3,ICE V4.1 Concrete CEM I M20,has_ef,24.7104,has_cci,False,grade_propagation,M20
PA,"Caping beam:Fabricating & fixing of caping beams ISMC (250mmx80mm flange) on top of the piles as per the drawing including cost of the labour, plant and machinaries welding, necessary staging at different levels for the work, providing working platforms including the cutting the micro piles to the required elevations, welding the capping beam to the micro piles etc.. complete(Including cost of the material)",caping beam fabricating fixing of caping beams ismc 250mmx80mm flange on top of the piles as per the drawing including cost of the labour plant and machinaries welding necessary staging at different levels for the work providing working platforms including the cutting the micro piles to the required elevations welding the capping beam to the micro piles etc complete including cost of the material,ton,1.983,90200.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=ton, review]",has_ef,316.6023,has_cci,False,section_context,M20
PA,Shortcrete:Providing and laying of 50mm thk shotcrete with 1:2:1 grout (as per IS 9012) by fastening 50x50x2.8 mm MS weld mesh with as specified in dwg etc… Complete as directed by the EIC,shortcrete providing and laying of thk shotcrete with 1 2 1 grout as per is 9012 by fastening 50x50x2 ms weld mesh with as specified in dwg etc complete as directed by the eic,m2,1821.51,1397.0,concrete,M20,50.0,False,14.245,kgCO2e/m2,ICE V4.1 Concrete CEM I M20 × 50mm,has_ef,98.0695,has_cci,False,section_context,M20
PA,"Grouted Nails:Supply/Placing grouted nails with drilling of 150mm dia bore in to the soil surface at 20 to 30 deg downward inclination and placing of 25mm dia anchor bar with necessary labour, compressor, drilling equipments, tools and tackles etc..complete providing grouting around the annular spacing between the anchor rod and the surrounding soil with water cement ratio of 0.45 and non shrink admixture",grouted nails supply placing grouted nails with drilling of dia bore in to the soil surface at 20 to 30 deg downward inclination and placing of dia anchor bar with necessary labour compressor drilling equipments tools and tackles etc complete providing grouting around the annular spacing between the anchor rod and the surrounding soil with water cement ratio of 0 45 and non shrink admixture,m,4048.0,1331.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=m, review]",has_ef,4.6718,has_cci,False,section_context,M20
PA,Waler beam: Providing and fixing of waler beam connecting all passive anchors with micro piles using 2 ISMC 100x50,waler beam providing and fixing of waler beam connecting all passive anchors with micro piles using 2 ismc 100x50,ton,2.037000000000001,90200.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=ton, review]",has_ef,316.6023,has_cci,False,section_context,M20
PA,Providing and fixing of MS plate (300x300x12mm Thk) connecting all anchors with Shortcrete surface with ISMC 75x50,providing and fixing of ms plate 300x300x12mm thk connecting all anchors with shortcrete surface with ismc 75x50,ton,2.8540000000000005,90200.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=ton, review]",has_ef,316.6023,has_cci,False,section_context,M20
PA,"Weep Holes: Providing and fixing , 50mm dia perforated pipes with 200 GSM textiles filter cloth inserted in 65mm dia boreholes at an upward inclination of 10 degrees, 2m long at 2M/ 3M C/c",weep holes providing and fixing dia perforated pipes with 200 gsm textiles filter cloth inserted in dia boreholes at an upward inclination of 10 degrees 2m long at 2m 3m c c,m,239.0,715.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=m, review]",has_ef,2.5097,has_cci,False,section_context,M20
